ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AGO,WH,gfdl,2050,best,-0.631501141,590930.76241,29646316.675,31496.254748,357232.58961,1520.5249555,1535.8837932,1390.8314505,1307480.3324,-950247.7428,0
AGO,WH,hadgem,2005,best,-1.080700856,656257.57328,6562575.7328,-67306.80426,-673068.0426,2230.8259609,2712.4421411,2654.2029844,-293176.0133,-379892.0293,0
AGO,WH,hadgem,2020,best,-0.859893654,466995.0829,11232526.562,61410.901581,986135.34405,1846.4322038,2245.0610706,2225.4034841,1503836.715,-517701.371,0
AGO,WH,hadgem,2030,best,-0.668872001,318455.81397,14417084.701,43458.700208,813601.52135,1409.3025357,1713.5588586,1719.6760276,1345073.8354,-531472.314,0
AGO,WH,hadgem,2050,best,-0.384647993,260803.98637,17025124.565,32512.947525,769045.58695,1215.1618472,1477.5048617,1505.6608386,1300517.901,-531472.314,0
ALB,WH,gfdl,2005,best,-0.059346892,13501087.242,135010872.42,-15029010.43,-150290104.3,74979.455005,75736.823238,78423.314958,-172540363.1,22250258.812,0
ALB,WH,gfdl,2020,best,-0.023903211,9360522.5182,228616097.6,-9754079.982,-208201258.2,73145.295208,73884.136574,77207.91968,-265821434.5,57620176.224,0
ALB,WH,gfdl,2030,best,-0.012736532,6817593.4459,296792032.06,-8977366.645,-225376273.5,71267.465246,71987.338632,75536.90389,-289834175,64457901.433,0
ALB,WH,gfdl,2050,best,-0.014387013,13870122.425,435493256.31,-6260334.479,-226570881,69758.188726,70462.816895,74126.897696,-304567250.1,77996369.181,0
ALB,WH,hadgem,2005,best,-0.059952875,14596832.994,145968329.94,-14106980.99,-141069809.9,72770.08779,74521.262892,78122.271005,-164357049.4,23287239.419,0
ALB,WH,hadgem,2020,best,-0.02879443,9724664.8289,243214978.23,-9615313.393,-201951032.5,70702.00415,72375.393198,76611.786314,-258170276,56219243.497,0
ALB,WH,hadgem,2030,best,-0.014722831,8313185.636,326346834.59,-8573368.7,-221450486.1,69302.192175,70916.235452,75522.36345,-287904063.8,66453577.779,0
ALB,WH,hadgem,2050,best,-0.015997575,18668459.853,513031433.12,-5631637.602,-200418330.5,68735.663705,70320.041534,75492.064593,-280740709.7,80322379.18,0
ARG,MZ,gfdl,2005,best,-0.059850413,118477228.06,1184772280.6,-60180209.91,-601802099.1,342382.7362,2685822.6301,2736461.5071,16616467.178,-618418566.3,0
ARG,MZ,gfdl,2020,best,-0.056897004,125630172.87,2441074009.3,-56046767.03,-1170520153,381415.08036,3006759.339,3081001.5892,16732166.156,-1187252320,0
ARG,MZ,gfdl,2030,best,-0.052051415,153873126.05,3979805269.8,-72493707.71,-1951676986,428124.95847,3384579.9046,3483433.0095,-59231384.52,-1892445602,0
ARG,MZ,gfdl,2050,best,-0.056243746,146553677.32,5445342043,-65252221.75,-2658192419,470174.86907,3724906.0816,3846526.2006,-150966133.1,-2507226286,0
ARG,MZ,hadgem,2005,best,-0.069305123,139115028.07,1391150280.7,-75616104.5,-756161045,408043.4449,2778353.2198,2810085.948,52294888.562,-808455933.6,0
ARG,MZ,hadgem,2020,best,-0.064498062,138058946.75,2771739748.2,-70500404.8,-1475070804,469027.2872,3220873.2062,3295344.5358,76778355.498,-1551849159,0
ARG,MZ,hadgem,2030,best,-0.050042811,150843144.59,4280171194.1,-69447608.86,-2310825835,535870.23939,3700227.3277,3816833.413,-96750879.88,-2214074955,0
ARG,MZ,hadgem,2050,best,-0.062078828,186468882.12,6144860015.3,-78399187.59,-3215382218,593732.07504,4118240.5145,4276029.8135,-289753850.2,-2925628368,0
ARG,WH,gfdl,2005,best,-0.032025688,5961639.8833,59616398.833,-1700228.083,-17002280.83,97132.303743,5330862.955,5637214.0002,1982777.3858,-18985058.22,0
ARG,WH,gfdl,2020,best,-0.052968925,4024144.952,99857848.353,-1089807.619,-66975467.12,102138.86833,5617268.4474,5993064.9934,-74184665.42,7209198.3016,0
ARG,WH,gfdl,2030,best,-0.065412018,7840475.0793,178262599.15,-3885979.177,-149070683.7,107732.52949,5930148.9533,6348784.027,-176130135.4,27059451.675,0
ARG,WH,gfdl,2050,best,-0.100554066,24811582.223,426378421.37,-1547245.983,-175753331,113629.6724,6256989.7618,6712903.2476,-249787097.1,74033766.127,0
ARG,WH,hadgem,2005,best,-0.033504947,13703053.265,137030532.65,-25046138.19,-250461381.9,345558.19755,5197954.1674,5580807.2884,75251845.264,-325713227.1,0
ARG,WH,hadgem,2020,best,-0.032760393,27035979.117,407390323.82,743847.13134,-390379254.4,359044.73656,5385391.1151,5847313.0173,-144208997.2,-246170257.2,0
ARG,WH,hadgem,2030,best,-0.029345991,17892884.937,586319173.19,-22314796.21,-647208678.2,376777.36452,5640444.4674,6169217.8394,-266835688.3,-380372989.8,0
ARG,WH,hadgem,2050,best,-0.033585536,20685194.174,793171114.92,-11437615.51,-844482769.4,397084.54774,5935559.2684,6553521.9192,-466311499.2,-378171270.2,0
AUS,MZ,gfdl,2005,best,-0.059198645,286736.78845,2867367.8845,-293388.5096,-2933885.096,1011.5442294,42627.551162,43332.845683,-719552.8098,-2214332.286,0
AUS,MZ,gfdl,2020,best,-0.035427854,380000.62398,6667374.1244,-180094.7158,-4528995.258,983.0598172,43930.021559,44772.961198,-1027431.627,-3501563.63,0
AUS,MZ,gfdl,2030,best,-0.051869289,531577.81685,11983152.293,-209323.2662,-6594522.184,955.0118181,44454.786787,45440.020647,-1499588.838,-5094933.346,0
AUS,MZ,gfdl,2050,best,-0.061341502,457649.1254,16559643.547,-196516.849,-9261666.735,929.0299502,44709.684762,45813.940842,-2935419.864,-6326246.87,0
