ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AGO,WH,gfdl,2050,best,-0.394126281,307123.74263,20172365.437,23600.039653,302280.59731,1448.1439382,1462.7716547,1390.83145,989364.40759,-687083.8103,0
AGO,WH,hadgem,2005,best,-0.806513071,643856.50993,6438565.0993,-57479.83959,-574798.3959,2778.7352825,2806.8033158,2654.20299,-67052.5422,-507745.8537,0
AGO,WH,hadgem,2020,best,-0.568231244,531047.42523,11749039.352,56552.508496,768442.48068,2300.6304995,2323.8691914,2225.40348,1421326.4989,-652884.0182,0
AGO,WH,hadgem,2030,best,-0.31321646,273755.8686,14486598.038,61924.541941,1230428.9345,1755.8054581,1773.5408668,1719.67603,1896101.3,-665672.3655,0
AGO,WH,hadgem,2050,best,-0.243146546,222313.7113,16709735.151,55881.703818,1684404.0982,1515.0264564,1530.3297539,1505.66084,2388345.9007,-703941.8025,0
ALB,WH,gfdl,2005,best,-0.049414114,7638536.6866,76385366.866,-12913441.22,-129134412.2,76249.318906,77019.514046,78423.315,-146088094.3,16953682.102,0
ALB,WH,gfdl,2020,best,-0.023586769,5723426.2461,133619629.33,-9721723.626,-192447464.8,74815.47539,75571.187263,77207.9198,-224367821.3,31920356.471,0
ALB,WH,gfdl,2030,best,-0.014864176,5756352.8423,191183157.75,-8071582.295,-215471766.9,73037.80255,73775.558131,75536.9042,-250014450.7,34542683.747,0
ALB,WH,gfdl,2050,best,-0.010667967,10976147.637,300944634.12,-5083062.413,-213757228.1,71606.62463,72329.923869,74126.8976,-263292383.6,49535155.514,0
ALB,WH,hadgem,2005,best,-0.055420969,9742289.409,97422894.09,-13494783.03,-134947830.3,75608.218457,76371.937835,78122.2712,-151106710.4,16158880.104,0
ALB,WH,hadgem,2020,best,-0.026171595,5646885.237,153891746.46,-10295979.73,-198363654.7,73821.517541,74567.189435,76611.7861,-223125475,24761820.248,0
ALB,WH,hadgem,2030,best,-0.016478779,7237643.9708,226268186.17,-7959339.917,-222298933.9,72612.01433,73345.46902,75522.3634,-251201032.5,28902098.577,0
ALB,WH,hadgem,2050,best,-0.007717321,15511937.84,381387564.56,-4763643.076,-197842785.6,72319.58358,73050.084424,75492.0646,-238811271.2,40968485.625,0
ARG,MZ,gfdl,2005,best,-0.041562464,65122173.227,651221732.27,-51141557.5,-511415575,344934.1817,2648414.0378,2736461.5258,86532767.182,-597948342.2,0
ARG,MZ,gfdl,2020,best,-0.050229859,65259441.188,1303816144.1,-64630407.94,-1161282531,385313.21245,2971461.673,3081001.5783,165939782.07,-1327222313,0
ARG,MZ,gfdl,2030,best,-0.042741164,78164135.944,2085457503.6,-77146768.74,-1977618500,434157.4681,3356485.5759,3483433.0253,181607249.97,-2159225750,0
ARG,MZ,gfdl,2050,best,-0.045194155,87999015.304,2965447656.6,-62308905.73,-2696099044,478508.33675,3706088.4252,3846526.1899,114954351.35,-2811053395,0
ARG,MZ,hadgem,2005,best,-0.047359436,69365051.384,693650513.84,-70654741.94,-706547419.4,400822.21268,2731763.1582,2810085.9353,102876476.96,-809423896.4,0
ARG,MZ,hadgem,2020,best,-0.056609524,75205007.875,1445700592.6,-90047326.54,-1617834410,463724.13238,3186135.8792,3295344.5287,184125502.88,-1801959913,0
ARG,MZ,hadgem,2030,best,-0.044861121,71473229.975,2160432892.4,-95600565.77,-2644331202,532433.70218,3677170.276,3816833.4089,170451553.37,-2814782755,0
ARG,MZ,hadgem,2050,best,-0.052348158,94876686.556,3109199757.9,-76461536.86,-3575376391,592778.72037,4110942.7129,4276029.8201,5362309.9998,-3580738701,0
ARG,WH,gfdl,2005,best,-0.014542671,1996662.0653,19966620.653,-816526.6804,-8165266.804,105389.42598,5464396.7258,5637213.9975,21197576.851,-29362843.66,0
ARG,WH,gfdl,2020,best,0.0152029137,1956131.7667,39527938.319,7552081.807,27584619.919,111264.97532,5782182.2541,5993064.9875,-37146708.99,64731328.91,0
ARG,WH,gfdl,2030,best,0.0081588099,2710352.3365,66631461.684,6950899.623,72939785.819,117391.73891,6106931.0531,6348784.0277,-91950808.98,164890594.8,0
ARG,WH,gfdl,2050,best,-0.069985808,11190074.839,178532210.08,-19343.58814,39245446.7,123813.23403,6443855.2972,6712903.2605,-167268949.6,206514396.33,0
ARG,WH,hadgem,2005,best,-0.020758458,6825265.3116,68252653.116,-16748612.1,-167486121,359073.90665,5361865.4019,5580807.2866,84391024.365,-251877145.4,0
ARG,WH,hadgem,2020,best,-0.025566246,9207143.3444,160324086.56,-9338957.413,-408337488.1,374516.91234,5580279.9159,5847313.0091,-126141537.1,-282195951,0
ARG,WH,hadgem,2030,best,-0.025561407,9946208.12,259786167.76,-16244717.5,-650913811.8,394017.41593,5862161.7913,6169217.8293,-309406028.6,-341507783.1,0
ARG,WH,hadgem,2050,best,-0.027299418,11082978.221,370615949.97,-12356095.4,-849055524.4,416610.56767,6191388.8873,6553521.9022,-511982383,-337073141.4,0
AUS,MZ,gfdl,2005,best,-0.012765291,162621.21869,1626212.1869,-44597.51954,-445975.1954,1024.5853137,42284.041664,43332.8457,1051541.0943,-1497516.29,0
AUS,MZ,gfdl,2020,best,-0.019062871,163723.83244,3263450.5113,-57599.60394,-1506040.649,996.6721307,43625.826085,44772.96119,1134943.3603,-2640984.009,0
AUS,MZ,gfdl,2030,best,-0.018588953,164149.49515,4904945.4628,-80766.23253,-2456764.047,969.8030305,44245.673084,45440.02065,1487823.4311,-3944587.478,0
