ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AGO,WH,gfdl,2050,best,-0.631501141,590885.55409,29644594.314,31493.696242,357166.50547,1520.4086299,1535.7662929,1390.8314505,1307374.3483,-950207.8428,0
AGO,WH,hadgem,2005,best,-1.080700856,656203.58666,6562035.8666,-67301.26731,-673012.6731,2230.6424434,2712.2190037,2654.2029844,-293151.8954,-379860.7777,0
AGO,WH,hadgem,2020,best,-0.859893654,466946.50776,11231500.944,61404.194983,986018.12923,1846.2401446,2244.8275475,2225.4034841,1503673.9142,-517655.785,0
AGO,WH,hadgem,2030,best,-0.668872001,318414.21872,14415643.131,43454.144613,813506.84212,1409.118459,1713.3350414,1719.6760276,1344931.7714,-531424.9293,0
AGO,WH,hadgem,2050,best,-0.384647993,260758.62303,17023229.362,32509.589674,768958.65763,1214.9504862,1477.2478696,1505.6608386,1300383.5869,-531424.9293,0
ALB,WH,gfdl,2005,best,-0.059347028,13500494.578,135004945.78,-15028436.02,-150284360.2,74976.098808,75733.433139,78423.314958,-172533486.7,22249126.526,0
ALB,WH,gfdl,2020,best,-0.023903359,9360012.1499,228605067.28,-9753718.242,-208192925.3,73141.182135,73879.981955,77207.91968,-265809738.7,57616813.472,0
ALB,WH,gfdl,2030,best,-0.012736538,6816659.8914,296771666.19,-8976968.72,-225365665.8,71257.983899,71977.761514,75536.90389,-289819188,64453522.284,0
ALB,WH,gfdl,2050,best,-0.014387025,13868948.419,435461150.38,-6260045.715,-226560221.6,69752.250903,70456.819094,74126.897696,-304551049,77990827.399,0
ALB,WH,hadgem,2005,best,-0.059952866,14595124.226,145951242.26,-14105324.3,-141053243,72761.573416,74512.541093,78122.271005,-164337767.7,23284524.651,0
ALB,WH,hadgem,2020,best,-0.028794432,9723274.2684,243183984.94,-9614147.408,-201925719.7,70691.889942,72365.029218,76611.786314,-258137540.6,56211820.874,0
ALB,WH,hadgem,2030,best,-0.014722835,8311901.5305,326303000.25,-8572283.425,-221422176.1,69291.510066,70905.298964,75522.36345,-287866744.1,66444568.007,0
ALB,WH,hadgem,2050,best,-0.015997575,18664906.643,512952066.68,-5631000.206,-200393955.1,68722.599126,70306.664067,75492.064593,-280704694.8,80310739.632,0
ARG,MZ,gfdl,2005,best,-0.059849708,118483302.3,1184833023,-60182925.04,-601829250.4,342401.00769,2685999.4549,2736461.5071,16617547.944,-618446798.4,0
ARG,MZ,gfdl,2020,best,-0.056896112,125636046.57,2441193488.7,-56048748.59,-1170565049,381432.287,3006928.4463,3081001.5892,16738470.734,-1187303520,0
ARG,MZ,gfdl,2030,best,-0.052050899,153879046.61,3979983954.7,-72496921.52,-1951757506,428145.13452,3384766.757,3483433.0095,-59227156.15,-1892530349,0
ARG,MZ,gfdl,2050,best,-0.056243044,146561615.15,5445600106.2,-65255348.4,-2658308073,470202.45163,3725154.8154,3846526.2006,-150965652.1,-2507342420,0
ARG,MZ,hadgem,2005,best,-0.069304191,139125676.05,1391256760.5,-75624983.27,-756249832.7,408083.64243,2778606.5671,2810085.948,52311418.924,-808561251.7,0
ARG,MZ,hadgem,2020,best,-0.064496294,138066410.3,2771920863.5,-70504123.29,-1475205036,469064.42474,3221103.768,3295344.5358,76794897.5,-1551999933,0
ARG,MZ,hadgem,2030,best,-0.050041755,150852423.97,4280445103.2,-69451849.4,-2311016904,535905.3471,3700446.0044,3816833.413,-96747714.87,-2214269189,0
ARG,MZ,hadgem,2050,best,-0.06207838,186479703.89,6145242142.1,-78406802.93,-3215663876,593775.48362,4118517.8577,4276029.8135,-289768876.3,-2925894999,0
ARG,WH,gfdl,2005,best,-0.032025684,5961503.4331,59615034.331,-1700192.172,-17001921.72,97130.101446,5330741.5762,5637214.0002,1982725.9186,-18984647.64,0
ARG,WH,gfdl,2020,best,-0.052968834,4023916.6378,99854200.709,-1089872.039,-66974864.23,102132.94329,5616948.9597,5993064.9934,-74182992.4,7208128.1678,0
ARG,WH,gfdl,2030,best,-0.065411888,7839872.7333,178252928.04,-3885900.267,-149066371.9,107724.37311,5929709.734,6348784.027,-176123246,27056874.173,0
ARG,WH,gfdl,2050,best,-0.100553943,24810044.777,426353375.82,-1547186.947,-175744883.1,113622.61949,6256607.3367,6712903.2476,-249773183.7,74028300.637,0
ARG,WH,hadgem,2005,best,-0.033504926,13702219.359,137022193.59,-25044634.77,-250446347.7,345537.32883,5197633.984,5580807.2884,75247436.585,-325693784.3,0
ARG,WH,hadgem,2020,best,-0.032760359,27033756.197,407359755.56,743561.45417,-390359093.6,359015.00014,5384936.3489,5847313.0173,-144201847.8,-246157245.8,0
ARG,WH,hadgem,2030,best,-0.029345987,17891008.122,586269836.78,-22312783.17,-647163596,376737.64274,5639838.9914,6169217.8394,-266817777.7,-380345818.2,0
ARG,WH,hadgem,2050,best,-0.033585413,20682193.759,793091774.37,-11436794.97,-844420891.4,397028.13668,5934700.9673,6553521.9192,-466276164.7,-378144726.7,0
AUS,MZ,gfdl,2005,best,-0.059198745,286757.58681,2867575.8681,-293406.6603,-2934066.603,1011.6074869,42628.899442,43332.845683,-719581.5223,-2214485.081,0
AUS,MZ,gfdl,2020,best,-0.035427987,380025.25614,6667828.4295,-180105.3701,-4529282.318,983.1183004,43931.514007,44772.961198,-1027487.07,-3501795.247,0
AUS,MZ,gfdl,2030,best,-0.051869538,531608.51693,11983913.599,-209335.226,-6594930.969,955.0621174,44456.291836,45440.020647,-1499675.193,-5095255.776,0
AUS,MZ,gfdl,2050,best,-0.061341132,457681.12432,16560724.842,-196528.0954,-9262228.879,929.0908654,44711.581862,45813.940842,-2935589.531,-6326639.348,0
AUS,MZ,hadgem,2005,best,-0.04283334,477627.22581,4776272.2581,-534343.6122,-5343436.122,2433.3380032,44018.832364,44546.431932,-926765.568,-4416670.554,0
AUS,MZ,hadgem,2020,best,-0.045135468,426266.278,9038935.0381,-520689.2374,-11319600.67,2542.0569705,47077.06018,47929.57412,-3392075.488,-7927525.184,0
AUS,MZ,hadgem,2030,best,-0.033285822,918631.11976,18225246.236,-481805.4335,-14225042.59,2607.9150882,49061.527826,50195.857551,-2219194.608,-12005847.98,0
AUS,MZ,hadgem,2050,best,-0.03522915,434714.56357,22572391.871,-271276.9657,-18926473.77,2653.8130806,50539.576954,51907.200813,-5610474.839,-13315998.93,0
AUS,WH,gfdl,2005,best,-0.078349614,13319538.302,133195383.02,-49459672.5,-494596725,458888.44459,10776877.831,11258124.662,-253308724.8,-241288000.2,0
AUS,WH,gfdl,2020,best,-0.039767178,11695760.249,250152985.52,-22141323.3,-742852284.7,453007.46976,10650141.776,11208400.633,-560302103.1,-182550181.6,0
