ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AGO,WH,gfdl,2050,best,-0.394126281,310297.437,18021966.738,-63557.11374,-2824657.318,1463.1084806,1477.8873543,1390.83145,-2496452.967,-328204.3509,0
AGO,WH,hadgem,2005,best,-0.849884813,476797.00905,4767970.0905,-189851.9587,-1898519.587,2273.0100055,2763.7333588,2654.20299,-1777052.259,-121467.328,0
AGO,WH,hadgem,2020,best,-0.645741402,405385.05783,8821820.6688,-76871.00293,-1610926.107,1894.4183826,2303.4070537,2225.40348,-1441497.5,-169428.6075,0
AGO,WH,hadgem,2030,best,-0.299088032,204513.74414,10866958.11,-40881.06013,-1400304.388,1455.4803681,1769.7060887,1719.67603,-1233097.77,-167206.6189,0
AGO,WH,hadgem,2050,best,-0.312673445,206800.78951,12934966.005,-23522.206,-1101364.016,1265.6720146,1538.9197406,1505.66084,-931913.7828,-169450.2333,0
ALB,WH,gfdl,2005,best,-0.050162674,7170510.5929,71705105.929,-13290734.52,-132907345.2,76783.388689,77558.978474,78423.315,-146495742.3,13588397.131,0
ALB,WH,gfdl,2020,best,-0.025406767,5373999.5147,125445101.08,-10240417.44,-203677912.6,75375.067647,76136.431966,77207.9198,-229724270.7,26046358.128,0
ALB,WH,gfdl,2030,best,-0.017038793,4825873.5741,173703836.82,-9002397.905,-237226079.9,73587.168202,74330.472931,75536.9042,-259872688.5,22646608.582,0
ALB,WH,gfdl,2050,best,-0.011811303,8381380.8603,257517645.42,-6517737.009,-247307236.3,72173.536488,72902.562109,74126.8976,-273035299.8,25728063.437,0
ALB,WH,hadgem,2005,best,-0.055535582,8217984.3093,82179843.093,-13614897.59,-136148975.9,75041.508072,76860.148538,78122.2712,-145218906.1,9069930.2017,0
