ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AGO,WH,gfdl,2050,best,-0.394126281,310300.66939,18021869.308,-63557.50223,-2824669.638,1463.1237219,1477.9027493,1390.83145,-2496468.029,-328201.609,0
AGO,WH,hadgem,2005,best,-0.849884813,476792.16223,4767921.6223,-189850.0288,-1898500.288,2272.9868995,2763.7052645,2654.20299,-1777034.194,-121466.0933,0
AGO,WH,hadgem,2020,best,-0.645741402,405378.1748,8821703.3703,-76870.30315,-1610911.691,1894.3862173,2303.3679441,2225.40348,-1441485.133,-169426.5584,0
AGO,WH,hadgem,2030,best,-0.299088032,204511.95364,10866822.907,-40880.71066,-1400291.816,1455.4676255,1769.690595,1719.67603,-1233087.227,-167204.5893,0
AGO,WH,hadgem,2050,best,-0.312673445,206801.07515,12934833.658,-23521.93235,-1101351.031,1265.6737628,1538.9218664,1505.66084,-931902.8243,-169448.2067,0
ALB,WH,gfdl,2005,best,-0.050162631,7170528.4968,71705284.968,-13290747.68,-132907476.8,76783.634667,77559.226936,78423.315,-146495907.4,13588430.636,0
ALB,WH,gfdl,2020,best,-0.025406729,5373921.8601,125444503.57,-10240373.18,-203676862.9,75373.993372,76135.34684,77207.9198,-229723123.5,26046260.541,0
ALB,WH,gfdl,2030,best,-0.017038782,4825704.4173,173701547.74,-9002309.901,-237223805.1,73584.618382,74327.897355,75536.9042,-259870449.9,22646644.834,0
ALB,WH,gfdl,2050,best,-0.011811267,8381297.9228,257514526.97,-6517673.009,-247304746.5,72172.946773,72901.966437,74126.8976,-273032881.6,25728135.147,0
ALB,WH,hadgem,2005,best,-0.055535463,8217795.3142,82177953.142,-13614521.68,-136145216.8,75039.891422,76858.455256,78122.2712,-145214985.4,9069768.5594,0
ALB,WH,hadgem,2020,best,-0.027740263,5026569.7359,132443650.5,-10523821.56,-205346186.6,73348.719582,75096.612256,76611.7861,-218355479,13009292.406,0
ALB,WH,hadgem,2030,best,-0.019158386,5701787.5169,189461525.67,-8840641.23,-242839656.3,72240.077645,73933.665051,75522.3634,-251163804.6,8324148.2907,0
ALB,WH,hadgem,2050,best,-0.010018267,12324306.132,312704586.99,-5685870.554,-234418935.1,72074.330525,73746.473779,75492.0646,-247845837.2,13426902.045,0
ARG,MZ,gfdl,2005,best,-0.047859195,64541785.657,645417856.57,-65046833.44,-650468334.4,344992.3908,2703060.4366,2736461.5258,-31371983.12,-619096351.3,0
ARG,MZ,gfdl,2020,best,-0.054564891,65068956.866,1296107425.2,-78140019.18,-1412450209,384743.91756,3029512.6778,3081001.5783,-23907332.13,-1388542877,0
ARG,MZ,gfdl,2030,best,-0.045734987,76318822.124,2059295646.5,-89381479.2,-2323451804,432999.98375,3419249.9982,3483433.0253,-61641202.05,-2261810602,0
ARG,MZ,gfdl,2050,best,-0.046416,88950078.534,2948796431.8,-70415041.92,-3094582421,476272.81273,3768938.7518,3846526.1899,-171495200.3,-2923087221,0
ARG,MZ,hadgem,2005,best,-0.054006184,68192705.759,681927057.59,-84180868.76,-841808687.6,409610.09913,2785627.3552,2810085.9353,596231.51798,-842404919.1,0
ARG,MZ,hadgem,2020,best,-0.059226145,78137259.952,1463299657.1,-101904718.2,-1836386147,473371.82061,3246152.2656,3295344.5287,50131908.243,-1886518055,0
ARG,MZ,hadgem,2030,best,-0.049127386,70801173.122,2171311388.3,-108171379,-2994373522,542926.08411,3742888.5743,3816833.4089,-39212514.11,-2955161008,0
ARG,MZ,hadgem,2050,best,-0.053095413,96314070.885,3134452097.2,-85110576.64,-3985571333,603146.30149,4175779.8158,4276029.8201,-239072746.1,-3746498587,0
ARG,WH,gfdl,2005,best,-0.025643134,2048793.3906,20487933.906,-3559009.298,-35590092.98,100401.26102,5505117.6025,5637213.9975,25033354.277,-60623447.26,0
ARG,WH,gfdl,2020,best,-0.057462373,2373245.9322,44220393.228,-3591151.854,-122454099.7,106174.41215,5833314.2975,5993064.9875,-51838267.72,-70615831.94,0
ARG,WH,gfdl,2030,best,-0.054672232,3914969.9684,83370092.912,-4973950.815,-203965545.9,112129.98325,6166003.245,6348784.0277,-125415308.7,-78550237.21,0
ARG,WH,gfdl,2050,best,-0.084398952,10533706.483,188707157.74,-4264141.393,-270150247,118420.48527,6514219.4093,6712903.2605,-198611461.2,-71538785.85,0
ARG,WH,hadgem,2005,best,-0.026910909,6761238.6443,67612386.443,-26880509.34,-268805093.4,359136.41311,5407847.8837,5580807.2866,93866924.532,-362672017.9,0
ARG,WH,hadgem,2020,best,-0.03463364,8894762.2276,156560008.72,-18319161.7,-589413726.1,375352.30006,5636097.4637,5847313.0091,-87100182.33,-502313543.7,0
ARG,WH,hadgem,2030,best,-0.031374764,10544316.902,262003177.74,-23021603.9,-918074543.3,395566.96105,5928565.8944,6169217.8293,-278317440.9,-639757102.4,0
ARG,WH,hadgem,2050,best,-0.032758059,10671526.046,368718438.2,-18570182.61,-1169000738,419144.7888,6273224.1209,6553521.9022,-458055746.3,-710944991.9,0
AUS,MZ,gfdl,2005,best,-0.034029621,198154.76111,1981547.6111,-189182.4806,-1891824.806,1021.0019219,42853.469928,43332.8457,201732.67737,-2093557.483,0
AUS,MZ,gfdl,2020,best,-0.027608263,179959.94779,3781147.089,-136176.2364,-3538107.881,992.2325864,44166.105172,44772.96119,-165576.0668,-3372531.814,0
AUS,MZ,gfdl,2030,best,-0.030013853,225945.07996,6040597.8886,-161397.364,-5164120.019,965.3257171,44770.816945,45440.02065,-266421.8472,-4897698.171,0
AUS,MZ,gfdl,2050,best,-0.039089339,218373.80953,8224335.9838,-133146.3422,-7127028.249,939.8734975,45079.687249,45813.94081,-1197155.541,-5929872.708,0
AUS,MZ,hadgem,2005,best,-0.028251646,364966.54823,3649665.4823,-377620.259,-3776202.59,2446.0314229,44163.102242,44546.43202,445633.59314,-4221836.183,0
AUS,MZ,hadgem,2020,best,-0.040077774,255743.4456,6207099.9383,-436491.6942,-9698827.573,2562.2828173,47356.709318,47929.57424,-2224148.897,-7474678.676,0
AUS,MZ,hadgem,2030,best,-0.022292732,387964.78258,10086747.764,-422100.8356,-12992750.16,2634.6931281,49460.272747,50195.85765,-1945594.688,-11047155.47,0
AUS,MZ,hadgem,2050,best,-0.029385698,234058.68074,12427334.572,-239942.8449,-17139432.57,2685.0075012,51019.014211,51907.20077,-4923798.207,-12215634.37,0
AUS,WH,gfdl,2005,best,-0.052850966,9333718.0651,93337180.651,-33309161.14,-333091611.4,470152.24281,11043523.513,11258124.691,-201402066.3,-131689545.1,0
AUS,WH,gfdl,2020,best,-0.029916477,6712648.9753,160463670.4,-18416359.06,-547420832.7,466196.93932,10962161.873,11208400.64,-463135393.9,-84285438.77,0
AUS,WH,gfdl,2030,best,-0.061641784,14886793.551,309331605.91,-32939173.53,-1031431276,456991.27131,10759655.34,11023310.229,-926631152.9,-104800123.1,0
AUS,WH,gfdl,2050,best,-0.064621347,6196359.9661,371295205.58,-39590853.28,-1574265465,444967.42675,10492789.642,10761311.179,-1431409078,-142856386.3,0
AUS,WH,hadgem,2005,best,-0.047612087,18873195.973,188731959.73,-53152050.86,-531520508.6,836748.78547,12236731.543,12538277.089,-311603434.3,-219917074.3,0
AUS,WH,hadgem,2020,best,-0.038433188,10608349.046,294815450.2,-44814986.07,-1044200091,826064.15226,12106724.241,12462030.218,-752266312.3,-291933778.9,0
AUS,WH,hadgem,2030,best,-0.026439212,22418454.064,518999990.84,-29389633.31,-1319513090,811856.48129,11924660.953,12306089.624,-1100524467,-218988623.1,0
