ISO3,CropCode,ClimateCode,PlantingYear,TechnologyKey,INTENSITY_ADOPT_AREA,PRODUCTION_ADOPT_AREA,cum_PRODUCTION_ADOPT_AREA,GWP_ADOPT_AREA,cum_GWP_ADOPT_AREA,IMPACT_ADOPT_AREA,IMPACT_HarvestArea,IMPACT_base_HarvestArea,cum_CO2,cum_N2O,cum_CH4
AGO,WH,gfdl,2050,best,-0.275755391,116240.32896,9832588.8379,-5779.927767,-738262.1426,1006.2068191,1451.957896,1390.8314505,-231197.1107,-507065.032,0
AGO,WH,hadgem,2005,best,-0.678368745,213740.77509,2137407.7509,-29090.03274,-290900.3274,1449.3577685,2715.394892,2654.2029844,208926.58909,-499826.9165,0
AGO,WH,hadgem,2020,best,-0.387916841,211225.37546,4249661.5055,41068.810438,376887.86431,1205.8401722,2259.1607921,2225.4034841,932053.35287,-555165.4886,0
AGO,WH,hadgem,2030,best,-0.069015505,116412.16789,5413783.1844,44918.556393,825084.98824,923.9687575,1731.070202,1719.6760276,1396597.3693,-571512.3811,0
AGO,WH,hadgem,2050,best,-0.021193494,60149.286924,6015276.0536,38998.5219,1213868.082,802.5737159,1503.6346555,1505.6608386,1860526.9921,-646658.9101,0
ALB,WH,gfdl,2005,best,-0.054389307,1312839.1887,13128391.887,-11086099.32,-110860993.2,53141.458874,78144.116579,78423.314958,-111277554.3,416561.11057,0
ALB,WH,gfdl,2020,best,-0.028522224,1142554.9303,24553941.19,-9337228.522,-177931709.5,52287.704515,76896.746402,77207.91968,-169951970.8,-7979738.691,0
ALB,WH,gfdl,2030,best,-0.030316295,732571.67588,31879657.948,-9369308.753,-237914718.4,51158.256524,75243.947987,75536.90389,-204362838.3,-33551880.12,0
ALB,WH,gfdl,2050,best,-0.007181957,3424934.0949,66128998.897,-5312487.814,-242855786.7,50218.622211,73867.327828,74126.897696,-208238704.5,-34617082.12,0
ALB,WH,hadgem,2005,best,-0.058191927,2044722.2774,20447222.774,-11732452.34,-117324523.4,53272.910162,77827.427879,78122.271005,-115028089.2,-2296434.262,0
ALB,WH,hadgem,2020,best,-0.036202053,228382.27777,22731045.552,-11415419.26,-198143017,52254.996427,76346.015325,76611.786314,-163384780.4,-34758236.66,0
ALB,WH,hadgem,2030,best,-0.031667779,637958.71069,29110632.658,-9626467.524,-264070016.4,51551.214096,75323.091058,75522.36345,-199570656.7,-64499359.67,0
ALB,WH,hadgem,2050,best,-0.007440316,6555702.8626,94667661.284,-4928858.497,-261146399.1,51608.392168,75409.837557,75492.064593,-196477939.3,-64668459.81,0
ARG,MZ,gfdl,2005,best,-0.039481808,9921739.1239,99217391.239,-26314121.14,-263141211.4,141456.00552,2711767.9191,2736461.5071,20191343.48,-283332554.8,0
ARG,MZ,gfdl,2020,best,-0.042329253,6820271.1239,167420102.48,-34271269.97,-577509863.9,158245.74127,3047577.1097,3081001.5892,97070781.215,-674580645.2,0
ARG,MZ,gfdl,2030,best,-0.045607145,7213005.9593,239550162.07,-43274307.93,-1031206621,178426.73431,3445057.4212,3483433.0095,114175654.68,-1145382276,0
ARG,MZ,gfdl,2050,best,-0.044271334,9796505.8681,337515220.75,-34624790.98,-1419982357,196657.26027,3804226.2567,3846526.2006,95530438.072,-1515512795,0
ARG,MZ,hadgem,2005,best,-0.023541607,9098042.3836,90980423.836,-19849116.08,-198491160.8,163769.81422,2789756.9178,2810085.948,139563472.06,-338054632.9,0
ARG,MZ,hadgem,2020,best,-0.065226306,5159244.977,142572873.61,-55556194.93,-793234753.7,190085.26488,3263760.3632,3295344.5358,200763656.85,-993998410.6,0
ARG,MZ,hadgem,2030,best,-0.065093948,7282316.3942,215396037.55,-63832417.7,-1517277582,218838.56339,3776157.4454,3816833.413,172567507.75,-1689845090,0
ARG,MZ,hadgem,2050,best,-0.062884055,12378425.821,339180295.76,-51072128.84,-2130631764,244012.32699,4226981.3994,4276029.8135,93246152.17,-2223877917,0
ARG,WH,gfdl,2005,best,-0.014884916,265566.49247,2655664.9247,-1339530.432,-13395304.32,43250.237298,5601654.8715,5637214.0002,11209724.215,-24605028.53,0
ARG,WH,gfdl,2020,best,0.0432440944,358379.57581,6239460.6829,4565088.5626,17575883.491,45806.876128,5946355.1766,5993064.9934,-6939947.203,24515830.694,0
ARG,WH,gfdl,2030,best,0.0022307086,373757.12653,9977031.9482,811468.26447,17803110.424,48438.664245,6294405.2683,6348784.027,-22241104.37,40044214.796,0
ARG,WH,gfdl,2050,best,-0.077927571,340007.44702,13377106.418,-2878782.366,-34510893.22,51155.836133,6650582.1612,6712903.2476,-61023045.81,26512152.588,0
ARG,WH,hadgem,2005,best,-0.020944221,794739.01944,7947390.1944,-9492168.49,-94921684.9,148091.8126,5531924.5776,5580807.2884,42939801.028,-137861485.9,0
ARG,WH,hadgem,2020,best,-0.031620722,518184.51221,13129235.316,-9408569.452,-244129819.1,155203.96468,5785037.8192,5847313.0173,-24365277.31,-219764541.8,0
ARG,WH,hadgem,2030,best,-0.010947593,411188.54991,17241120.816,-1705604.78,-291610083.7,163711.06601,6093255.2451,6169217.8394,-82184241.12,-209425842.5,0
ARG,WH,hadgem,2050,best,-0.01906331,950516.65209,26746287.336,-3428885.708,-374642922.9,173870.28228,6464561.8569,6553521.9192,-174570964.4,-200071958.5,0
AUS,MZ,gfdl,2005,best,-0.000311269,48793.266933,487932.66933,13497.928355,134979.28355,418.9647203,43045.037744,43332.845683,664065.12933,-529085.8458,0
